"filename", "language", "Groovy", "YAML", "Dockerfile", "JSON", "Markdown", "Batch", "HTML", "JavaScript", "CSS", "Properties", "XML", "SQL", "Java", "comment", "blank", "total"
"c:\Users\sno.NSD\IdeaProjects\qddt-service\Dockerfile", "Dockerfile", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"c:\Users\sno.NSD\IdeaProjects\qddt-service\Jenkinsfile.groovy", "Groovy", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 76
"c:\Users\sno.NSD\IdeaProjects\qddt-service\README.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22
"c:\Users\sno.NSD\IdeaProjects\qddt-service\_config.yml", "YAML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\sno.NSD\IdeaProjects\qddt-service\build.gradle", "Groovy", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 23, 127
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docker-compose.yml", "YAML", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\allclasses-index.html", "HTML", 0, 0, 0, 0, 0, 0, 1260, 0, 0, 0, 0, 0, 0, 41, 1, 1302
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\allclasses.html", "HTML", 0, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0, 0, 0, 5, 1, 294
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\allpackages-index.html", "HTML", 0, 0, 0, 0, 0, 0, 450, 0, 0, 0, 0, 0, 0, 41, 1, 492
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\constant-values.html", "HTML", 0, 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 48, 1, 244
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\deprecated-list.html", "HTML", 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 41, 1, 148
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\help-doc.html", "HTML", 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 41, 1, 274
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\index-all.html", "HTML", 0, 0, 0, 0, 0, 0, 4850, 0, 0, 0, 0, 0, 0, 64, 1, 4915
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\index.html", "HTML", 0, 0, 0, 0, 0, 0, 446, 0, 0, 0, 0, 0, 0, 41, 1, 488
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\external\jquery\jquery.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 6689, 0, 0, 0, 0, 0, 1725, 1951, 10365
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jquery-3.3.1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 6689, 0, 0, 0, 0, 0, 1725, 1951, 10365
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jquery-migrate-3.0.1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 433, 0, 0, 0, 0, 0, 60, 136, 629
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jquery-ui.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 487, 0, 0, 0, 0, 34, 24, 545
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jquery-ui.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 2050, 0, 0, 0, 0, 0, 248, 313, 2611
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jquery-ui.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 2, 8
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jquery-ui.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 2, 8
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jquery-ui.structure.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 24, 14, 153
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jquery-ui.structure.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 2, 6
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jszip-utils\dist\jszip-utils-ie.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 14, 6, 57
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jszip-utils\dist\jszip-utils-ie.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 1, 11
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jszip-utils\dist\jszip-utils.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 43, 18, 119
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jszip-utils\dist\jszip-utils.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 1, 11
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jszip\dist\jszip.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 6898, 0, 0, 0, 0, 0, 3398, 1327, 11623
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\jquery\jszip\dist\jszip.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 11, 0, 15
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\member-search-index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\QDDT.html", "HTML", 0, 0, 0, 0, 0, 0, 328, 0, 0, 0, 0, 0, 0, 61, 1, 390
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\configuration\AnnotatingHttpFirewall.html", "HTML", 0, 0, 0, 0, 0, 0, 355, 0, 0, 0, 0, 0, 0, 61, 1, 417
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\configuration\CORSConfiguration.html", "HTML", 0, 0, 0, 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 54, 1, 309
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\configuration\EntityCreatedModifiedDateAuditEventConfiguration.html", "HTML", 0, 0, 0, 0, 0, 0, 299, 0, 0, 0, 0, 0, 0, 59, 2, 360
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\configuration\MethodSecurityConfigImpl.html", "HTML", 0, 0, 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 55, 1, 328
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\configuration\SecurityConfiguration.html", "HTML", 0, 0, 0, 0, 0, 0, 354, 0, 0, 0, 0, 0, 0, 59, 1, 414
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\configuration\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 41, 1, 187
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\configuration\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 41, 1, 179
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\AbstractAuditFilter.html", "HTML", 0, 0, 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 56, 1, 342
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\AbstractController.html", "HTML", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 0, 0, 56, 1, 314
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\AbstractEntity.html", "HTML", 0, 0, 0, 0, 0, 0, 437, 0, 0, 0, 0, 0, 0, 69, 1, 507
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\AbstractEntityAudit.ChangeKind.html", "HTML", 0, 0, 0, 0, 0, 0, 540, 0, 0, 0, 0, 0, 0, 74, 1, 615
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\AbstractEntityAudit.html", "HTML", 0, 0, 0, 0, 0, 0, 749, 0, 0, 0, 0, 0, 0, 93, 1, 843
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\AbstractJsonEdit.html", "HTML", 0, 0, 0, 0, 0, 0, 524, 0, 0, 0, 0, 0, 0, 76, 1, 601
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\BaseArchivedRepository.html", "HTML", 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 54, 1, 301
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\BaseArchivedService.html", "HTML", 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 50, 1, 268
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\BaseRepository.html", "HTML", 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 54, 1, 298
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\BaseService.html", "HTML", 0, 0, 0, 0, 0, 0, 326, 0, 0, 0, 0, 0, 0, 57, 1, 384
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\BaseServiceAudit.html", "HTML", 0, 0, 0, 0, 0, 0, 306, 0, 0, 0, 0, 0, 0, 56, 1, 363
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\IArchived.html", "HTML", 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 49, 1, 268
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\IElementRefType.html", "HTML", 0, 0, 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 50, 1, 278
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\IEntityAuditXmlRef.html", "HTML", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 0, 0, 52, 1, 310
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\IEntityFactory.html", "HTML", 0, 0, 0, 0, 0, 0, 253, 0, 0, 0, 0, 0, 0, 54, 1, 308
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\IEntityUrn.html", "HTML", 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 50, 1, 282
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\RevisionEntityImpl.html", "HTML", 0, 0, 0, 0, 0, 0, 310, 0, 0, 0, 0, 0, 0, 58, 1, 369
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\RevisionEntityListenerImpl.html", "HTML", 0, 0, 0, 0, 0, 0, 260, 0, 0, 0, 0, 0, 0, 54, 1, 315
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\agency\Agency.html", "HTML", 0, 0, 0, 0, 0, 0, 693, 0, 0, 0, 0, 0, 0, 86, 2, 781
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\agency\AgencyJsonView.html", "HTML", 0, 0, 0, 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 58, 1, 361
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\agency\AgencyService.html", "HTML", 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 49, 1, 262
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\agency\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 41, 1, 187
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\agency\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 41, 1, 174
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\agency\web\AgencyController.html", "HTML", 0, 0, 0, 0, 0, 0, 344, 0, 0, 0, 0, 0, 0, 61, 1, 406
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\agency\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\agency\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 41, 1, 167
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\author\Author.html", "HTML", 0, 0, 0, 0, 0, 0, 618, 0, 0, 0, 0, 0, 0, 83, 1, 702
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\author\AuthorRepository.html", "HTML", 0, 0, 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 51, 1, 254
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\author\AuthorService.html", "HTML", 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 49, 1, 266
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\author\AuthorServiceImpl.html", "HTML", 0, 0, 0, 0, 0, 0, 425, 0, 0, 0, 0, 0, 0, 62, 1, 488
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\author\IAuthor.html", "HTML", 0, 0, 0, 0, 0, 0, 248, 0, 0, 0, 0, 0, 0, 50, 1, 299
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\author\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 41, 1, 193
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\author\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 41, 1, 222
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\author\web\AuthorController.html", "HTML", 0, 0, 0, 0, 0, 0, 327, 0, 0, 0, 0, 0, 0, 58, 1, 386
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\author\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\author\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\Category.html", "HTML", 0, 0, 0, 0, 0, 0, 781, 0, 0, 0, 0, 0, 0, 94, 4, 879
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\CategoryFragmentBuilder.html", "HTML", 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 60, 1, 358
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\CategoryRelationCodeType.html", "HTML", 0, 0, 0, 0, 0, 0, 371, 0, 0, 0, 0, 0, 0, 60, 1, 432
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\CategoryService.html", "HTML", 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 49, 1, 270
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\CategoryType.html", "HTML", 0, 0, 0, 0, 0, 0, 475, 0, 0, 0, 0, 0, 0, 69, 1, 545
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\HierarchyLevel.html", "HTML", 0, 0, 0, 0, 0, 0, 333, 0, 0, 0, 0, 0, 0, 58, 1, 392
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\audit\CategoryAuditService.html", "HTML", 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 49, 1, 266
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\audit\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\audit\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\json\CategoryJsonEdit.html", "HTML", 0, 0, 0, 0, 0, 0, 413, 0, 0, 0, 0, 0, 0, 68, 1, 482
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\json\CategoryJsonView.html", "HTML", 0, 0, 0, 0, 0, 0, 406, 0, 0, 0, 0, 0, 0, 66, 1, 473
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\json\ManagedRepresentationJsonEdit.html", "HTML", 0, 0, 0, 0, 0, 0, 400, 0, 0, 0, 0, 0, 0, 67, 1, 468
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\json\ManagedRepresentationJsonView.html", "HTML", 0, 0, 0, 0, 0, 0, 354, 0, 0, 0, 0, 0, 0, 62, 1, 417
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\json\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 41, 1, 178
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\json\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 41, 1, 170
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 41, 1, 211
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 41, 1, 206
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\web\CategoryAuditController.html", "HTML", 0, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 56, 1, 357
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\web\CategoryController.html", "HTML", 0, 0, 0, 0, 0, 0, 356, 0, 0, 0, 0, 0, 0, 59, 1, 416
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 41, 1, 170
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\category\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 41, 1, 164
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\changefeed\ActionKind.html", "HTML", 0, 0, 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 58, 1, 391
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\changefeed\ChangeFeed.html", "HTML", 0, 0, 0, 0, 0, 0, 561, 0, 0, 0, 0, 0, 0, 79, 1, 641
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\changefeed\ChangeFeedKey.html", "HTML", 0, 0, 0, 0, 0, 0, 346, 0, 0, 0, 0, 0, 0, 62, 1, 409
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\changefeed\ChangeFeedRepository.html", "HTML", 0, 0, 0, 0, 0, 0, 262, 0, 0, 0, 0, 0, 0, 53, 1, 316
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\changefeed\ChangeFeedService.html", "HTML", 0, 0, 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 50, 1, 286
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\changefeed\ChangeFeedServiceImpl.html", "HTML", 0, 0, 0, 0, 0, 0, 429, 0, 0, 0, 0, 0, 0, 62, 1, 492
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\changefeed\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 41, 1, 208
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\changefeed\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 41, 1, 215
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\changefeed\web\ChangeFeedController.html", "HTML", 0, 0, 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 57, 1, 345
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\changefeed\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\changefeed\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 41, 1, 167
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\comment\Comment.html", "HTML", 0, 0, 0, 0, 0, 0, 466, 0, 0, 0, 0, 0, 0, 71, 2, 539
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\comment\CommentJsonEdit.html", "HTML", 0, 0, 0, 0, 0, 0, 367, 0, 0, 0, 0, 0, 0, 63, 1, 431
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\comment\CommentService.html", "HTML", 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 50, 1, 282
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\comment\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 41, 1, 187
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\comment\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 41, 1, 178
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\comment\web\CommentController.html", "HTML", 0, 0, 0, 0, 0, 0, 314, 0, 0, 0, 0, 0, 0, 57, 1, 372
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\comment\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\comment\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\Concept.html", "HTML", 0, 0, 0, 0, 0, 0, 693, 0, 0, 0, 0, 0, 0, 89, 1, 783
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\ConceptFactory.html", "HTML", 0, 0, 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 56, 1, 342
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\ConceptFragmentBuilder.html", "HTML", 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 60, 1, 358
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\ConceptQuestionItemRef.html", "HTML", 0, 0, 0, 0, 0, 0, 310, 0, 0, 0, 0, 0, 0, 60, 1, 371
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\ConceptService.html", "HTML", 0, 0, 0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 0, 54, 1, 337
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\TargetLocation.html", "HTML", 0, 0, 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 58, 1, 391
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\audit\ConceptAuditService.html", "HTML", 0, 0, 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 50, 1, 284
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\audit\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\audit\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\json\ConceptJsonEdit.html", "HTML", 0, 0, 0, 0, 0, 0, 506, 0, 0, 0, 0, 0, 0, 73, 1, 580
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\json\ConceptJsonView.html", "HTML", 0, 0, 0, 0, 0, 0, 407, 0, 0, 0, 0, 0, 0, 66, 1, 474
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\json\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 41, 1, 170
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\json\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 41, 1, 168
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 41, 1, 214
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 41, 1, 218
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\concept\web\ConceptAuditController.html", "HTML", 0, 0, 0, 0, 0, 0, 344, 0, 0, 0, 0, 0, 0, 58, 1, 403
